"","User.Name","Machine.Name","Delivery.Group","Logon.Attempt.Time","Total..sec.","Brokering..sec.","VM.Start..sec.","HDX.Connection..sec.","Authentication..sec.","GPOs..sec.","Logon.scripts..sec.","Profile.load..sec.","Interactive.sessions..sec.","Logon.Attempt.Outcome","Failure.Reason","Weekday","Date","Hour"
"761","jcloutier0","ADCF\FACAD3PDECX05P","Analysts","12/11/2017 2:10:08 PM","78.546","0","n/a","n/a","10.516","2.686","n/a","0.796","31.343","Success","n/a","Monday","2017-12-11",2
"762","jfisher11","ADCF\FACAD3PDECX08P","SPSS","12/13/2017 4:55:11 PM","131.729","0.017","n/a","3.063","27.079","7.013","n/a","0.703","25.71","Success","n/a","Wednesday","2017-12-13",4
"764","jwei22","ADCF\FACAD3PDECX07P","SAS","12/11/2017 7:16:44 PM","149.118","0.017","n/a","3.806","33.282","2.06","n/a","0.386","24.143","Success","n/a","Monday","2017-12-11",7
"765","jfisher11","ADCF\FACAD3PDECX07P","SAS","12/13/2017 4:42:26 PM","206.26","0","n/a","3.78","49.015","6.04","n/a","1.233","30.706","Success","n/a","Wednesday","2017-12-13",4
"766","criggs0","ADCF\FACAD3PDECX06P","UNIV_SAS","12/11/2017 2:18:37 PM","72.052","0.017","n/a","n/a","15.922","3.016","n/a","1.173","29.536","Success","n/a","Monday","2017-12-11",2
"767","aallen13","ADCF\FACAD3PDECX07P","SAS","12/8/2017 6:38:24 PM","61.335","0.017","n/a","3.756","8.625","1.266","n/a","0.436","26.12","Success","n/a","Friday","2017-12-08",6
"769","pwolf4","ADCF\FACAD3PDECX05P","Analysts","12/8/2017 10:39:44 PM","134.412","0.016","n/a","4.163","7.953","1.31","n/a","0.79","27.44","Success","n/a","Friday","2017-12-08",10
"770","aalbin0","ADCF\FACAD3PDECX08P","SPSS","12/13/2017 3:11:01 PM","61.584","0","n/a","3.986","8.531","1.483","n/a","0.47","19.366","Success","n/a","Wednesday","2017-12-13",3
"771","wchiu0","ADCF\FACAD3PDECX06P","UNIV_SAS","12/8/2017 8:49:55 PM","72.419","0","n/a","3.5","18.093","1.576","n/a","0.36","24.623","Success","n/a","Friday","2017-12-08",8
"772","jfisher11","ADCF\FACAD3PDECX05P","Analysts","12/11/2017 5:25:27 PM","163.681","0.017","n/a","13.943","30.25","2.466","n/a","0.29","21.023","Success","n/a","Monday","2017-12-11",5
"773","hhein2","ADCF\FACAD3PDECX05P","Analysts","12/11/2017 2:54:12 PM","79.917","0.017","n/a","3.703","12.281","3.67","n/a","1.033","26.803","Success","n/a","Monday","2017-12-11",2
"774","sschwab2","ADCF\FACAD3PDECX05P","Analysts","12/13/2017 12:21:11 AM","79.761","0.016","n/a","3.52","10.453","8.056","n/a","0.773","32.876","Success","n/a","Wednesday","2017-12-13",12
"775","mseibert0","ADCF\FACAD3PDECX05P","Analysts","12/12/2017 3:24:33 PM","92.88","0","n/a","7.343","16.031","1.276","n/a","0.816","18.3","Success","n/a","Tuesday","2017-12-12",3
"776","rmomberger0","ADCF\FACAD3PDECX05P","Analysts","12/14/2017 5:23:31 PM","141.506","0.017","n/a","6.373","26.453","7.33","n/a","0.843","25.606","Success","n/a","Thursday","2017-12-14",5
"777","cwelsh2","ADCF\FACAD3PDECX07P","SAS","12/14/2017 4:17:06 PM","91.322","0.017","n/a","6.346","14.281","1.2","n/a","0.64","24.96","Success","n/a","Thursday","2017-12-14",4
"778","ihwang2","ADCF\FACAD3PDECX06P","UNIV_SAS","12/11/2017 8:25:16 PM","117.493","0.017","n/a","5.396","27.469","2.203","n/a","1.36","20.253","Success","n/a","Monday","2017-12-11",8
"779","estewart7","ADCF\FACAD3PDECX07P","SAS","12/11/2017 3:08:52 PM","144.498","0.016","n/a","4.45","22.563","4.173","n/a","0.81","29.616","Success","n/a","Monday","2017-12-11",3
"780","rramachandran0","ADCF\FACAD3PDECX07P","SAS","12/8/2017 7:59:30 PM","78.397","0.033","n/a","6.81","7.797","1.33","n/a","0.476","28.42","Success","n/a","Friday","2017-12-08",7
"781","ksmith67","ADCF\FACAD3PDECX05P","Analysts","12/9/2017 11:03:19 PM","55.706","0.016","n/a","n/a","7.719","1.996","n/a","0.736","25.156","Success","n/a","Saturday","2017-12-09",11
"782","aking20","ADCF\FACAD3PDECX06P","UNIV_SAS","12/13/2017 6:18:47 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday","2017-12-13",6
"783","aperez","ADCF\FACAD3PDECX05P","Analysts","12/8/2017 10:35:38 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday","2017-12-08",10
"784","aperez","ADCF\FACAD3PDECX05P","Analysts","12/8/2017 10:39:38 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday","2017-12-08",10
"785","aperez","ADCF\FACAD3PDECX05P","Analysts","12/8/2017 10:44:08 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday","2017-12-08",10
"786","aperez","ADCF\FACAD3PDECX08P","SPSS","12/8/2017 10:48:11 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday","2017-12-08",10
"787","aperez","ADCF\FACAD3PDECX05P","Analysts","12/8/2017 10:48:11 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday","2017-12-08",10
"788","aperez","ADCF\FACAD3PDECX07P","SAS","12/11/2017 11:14:49 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Monday","2017-12-11",11
"789","atrexler0","ADCF\FACAD3PDECX07P","SAS","12/14/2017 6:51:43 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday","2017-12-14",6
"790","criggs0","ADCF\FACAD3PDECX06P","UNIV_SAS","12/11/2017 6:18:01 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday","2017-12-11",6
"791","cwelsh2","ADCF\FACAD3PDECX07P","SAS","12/13/2017 10:34:17 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday","2017-12-13",10
"792","estewart7","ADCF\FACAD3PDECX05P","Analysts","12/12/2017 7:12:28 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday","2017-12-12",7
"793","hhein2","ADCF\FACAD3PDECX05P","Analysts","12/11/2017 6:53:41 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Monday","2017-12-11",6
"794","hwu3","ADCF\FACAD3PDECX06P","UNIV_SAS","12/8/2017 11:07:32 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Friday","2017-12-08",11
"795","hwu3","ADCF\FACAD3PDECX06P","UNIV_SAS","12/8/2017 11:09:55 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Friday","2017-12-08",11
"796","hwu3","ADCF\FACAD3PDECX06P","UNIV_SAS","12/8/2017 11:12:33 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Friday","2017-12-08",11
"797","hwu3","ADCF\FACAD3PDECX06P","UNIV_SAS","12/8/2017 11:15:03 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Friday","2017-12-08",11
"798","hwu3","ADCF\FACAD3PDECX06P","UNIV_SAS","12/8/2017 11:17:22 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Friday","2017-12-08",11
"799","hwu3","ADCF\FACAD3PDECX06P","UNIV_SAS","12/8/2017 11:25:01 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Friday","2017-12-08",11
"800","hwu3","ADCF\FACAD3PDECX06P","UNIV_SAS","12/13/2017 7:14:22 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday","2017-12-13",7
"801","jfisher11","ADCF\FACAD3PDECX07P","SAS","12/11/2017 3:12:33 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday","2017-12-11",3
"802","jfisher11","ADCF\FACAD3PDECX08P","SPSS","12/13/2017 8:44:37 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday","2017-12-13",8
"803","jfisher11","ADCF\FACAD3PDECX08P","SPSS","12/13/2017 8:54:45 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday","2017-12-13",8
"804","jfisher11","ADCF\FACAD3PDECX08P","SPSS","12/14/2017 8:48:57 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday","2017-12-14",8
"807","kmartin22","ADCF\FACAD3PDECX07P","SAS","12/11/2017 6:01:04 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday","2017-12-11",6
"808","kmartin22","ADCF\FACAD3PDECX07P","SAS","12/12/2017 6:51:14 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday","2017-12-12",6
"809","kmartin22","ADCF\FACAD3PDECX07P","SAS","12/12/2017 7:41:28 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday","2017-12-12",7
"810","kmartin22","ADCF\FACAD3PDECX07P","SAS","12/12/2017 7:44:48 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday","2017-12-12",7
"811","kmartin22","ADCF\FACAD3PDECX07P","SAS","12/13/2017 10:35:40 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday","2017-12-13",10
"812","kmartin22","ADCF\FACAD3PDECX07P","SAS","12/14/2017 4:55:38 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday","2017-12-14",4
"813","kmartin22","ADCF\FACAD3PDECX07P","SAS","12/14/2017 7:39:46 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday","2017-12-14",7
"814","kmartin22","ADCF\FACAD3PDECX07P","SAS","12/14/2017 9:43:26 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday","2017-12-14",9
"815","kmartin22","ADCF\FACAD3PDECX07P","SAS","12/14/2017 10:48:18 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday","2017-12-14",10
"817","kszeto0","ADCF\FACAD3PDECX05P","Analysts","12/8/2017 4:04:53 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Friday","2017-12-08",4
"818","kszeto0","ADCF\FACAD3PDECX05P","Analysts","12/11/2017 10:22:20 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday","2017-12-11",10
"819","kszeto0","ADCF\FACAD3PDECX05P","Analysts","12/11/2017 10:25:52 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday","2017-12-11",10
"820","kszeto0","ADCF\FACAD3PDECX08P","SPSS","12/11/2017 10:32:05 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday","2017-12-11",10
"823","mseibert0","ADCF\FACAD3PDECX05P","Analysts","12/11/2017 11:35:46 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday","2017-12-11",11
"824","mseibert0","ADCF\FACAD3PDECX05P","Analysts","12/14/2017 7:42:38 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday","2017-12-14",7
"825","mseibert0","ADCF\FACAD3PDECX05P","Analysts","12/14/2017 7:48:57 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday","2017-12-14",7
"826","myi12","ADCF\FACAD3PDECX05P","Analysts","12/13/2017 10:07:13 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday","2017-12-13",10
"827","plockwood-bean0","n/a","SAS","12/12/2017 3:08:52 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Unavailable Capacity","No Machine Available","Tuesday","2017-12-12",3
"828","plockwood-bean0","n/a","SAS","12/12/2017 3:08:55 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Unavailable Capacity","No Machine Available","Tuesday","2017-12-12",3
"829","plockwood-bean0","ADCF\FACAD3PDECX05P","Analysts","12/12/2017 3:16:02 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday","2017-12-12",3
"830","plockwood-bean0","ADCF\FACAD3PDECX07P","SAS","12/12/2017 3:41:43 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday","2017-12-12",3
"831","psilva3","ADCF\FACAD3PDECX05P","Analysts","12/12/2017 11:15:37 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday","2017-12-12",11
"832","pwolf4","ADCF\FACAD3PDECX05P","Analysts","12/8/2017 2:36:26 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Friday","2017-12-08",2
"833","pwolf4","ADCF\FACAD3PDECX05P","Analysts","12/14/2017 9:31:06 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday","2017-12-14",9
"835","rramachandran0","ADCF\FACAD3PDECX07P","SAS","12/11/2017 9:07:01 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday","2017-12-11",9
"836","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","12/13/2017 8:31:24 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday","2017-12-13",8
"837","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","12/13/2017 8:53:04 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday","2017-12-13",8
"838","tho3","ADCF\FACAD3PDECX07P","SAS","12/8/2017 2:26:24 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday","2017-12-08",2
"839","tng9","ADCF\FACAD3PDECX06P","UNIV_SAS","12/14/2017 9:25:26 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday","2017-12-14",9
"840","myi12","ADCF\FACAD3PDECX05P","Analysts","12/29/2017 5:23:15 PM","84.99","0.017","n/a","3.27","16.656","1.25","n/a","0.686","17.363","Success","n/a","Friday","2017-12-29",5
"841","tho3","ADCF\FACAD3PDECX07P","SAS","1/4/2018 5:14:20 PM","115.398","0.017","n/a","n/a","16.844","1.32","n/a","0.45","25.843","Success","n/a","Thursday","2018-01-04",5
"842","acondon2","ADCF\FACAD3PDECX05P","Analysts","1/2/2018 5:37:35 PM","84.193","0.017","n/a","4.573","13.109","4.876","n/a","0.83","30.593","Success","n/a","Tuesday","2018-01-02",5
"843","jfisher11","ADCF\FACAD3PDECX07P","SAS","1/4/2018 4:15:59 PM","181.583","0","n/a","3.976","22.89","n/a","n/a","0.043","18.443","Success","n/a","Thursday","2018-01-04",4
"844","tmiller34","ADCF\FACAD3PDECX05P","Analysts","12/29/2017 1:21:39 PM","87.071","0.05","n/a","6.886","18.453","1.296","n/a","0.39","20.52","Success","n/a","Friday","2017-12-29",1
"845","ko'gallagher0","ADCF\FACAD3PDECX07P","SAS","1/4/2018 2:17:24 AM","88.7","0.034","n/a","5.33","11.313","1.273","n/a","0.776","24.81","Success","n/a","Thursday","2018-01-04",2
"846","mseibert0","ADCF\FACAD3PDECX05P","Analysts","1/2/2018 7:54:16 PM","132.283","0.016","n/a","15.683","20.39","5.076","n/a","0.46","30.556","Success","n/a","Tuesday","2018-01-02",7
"847","Gregory.Erickson.ctr","ADCF\FACAD3PDECX07P","SAS","1/4/2018 5:34:25 PM","51.079","0.017","n/a","2.503","4.516","5.423","n/a","0.256","29.86","Success","n/a","Thursday","2018-01-04",5
"848","jfisher11","ADCF\FACAD3PDECX07P","SAS","1/2/2018 11:45:14 PM","134.79","0","n/a","3.496","15.344","1.243","n/a","0.39","19.903","Success","n/a","Tuesday","2018-01-02",11
"849","myi12","ADCF\FACAD3PDECX05P","Analysts","1/4/2018 1:12:47 AM","135.088","0.016","n/a","4.323","10.329","1.3","n/a","0.673","27.343","Success","n/a","Thursday","2018-01-04",1
"850","myi12","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 4:22:59 PM","70.372","0.031","n/a","4.706","11.141","1.413","n/a","0.473","27.593","Success","n/a","Wednesday","2018-01-03",4
"851","atrexler0","ADCF\FACAD3PDECX07P","SAS","1/3/2018 2:11:43 PM","92.226","0.015","n/a","6.59","16.875","1.236","n/a","0.763","19.18","Success","n/a","Wednesday","2018-01-03",2
"852","jbonnie0","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 5:38:30 PM","191.109","0.015","n/a","n/a","85.5","1.326","n/a","0.563","21.176","Success","n/a","Wednesday","2018-01-03",5
"853","tmiller34","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 2:06:46 PM","75.92","0.017","n/a","6.243","11.031","1.26","n/a","0.33","23.966","Success","n/a","Wednesday","2018-01-03",2
"854","alathrop0","ADCF\FACAD3PDECX08P","SPSS","1/3/2018 11:49:16 PM","122.488","0.043","n/a","8.56","20.141","1.33","n/a","0.483","20.506","Success","n/a","Wednesday","2018-01-03",11
"855","criggs0","ADCF\FACAD3PDECX06P","UNIV_SAS","1/4/2018 5:17:49 PM","70.948","0.063","n/a","2.093","10.281","2.28","n/a","0.69","26.213","Success","n/a","Thursday","2018-01-04",5
"856","sschwab2","ADCF\FACAD3PDECX05P","Analysts","12/29/2017 3:11:57 PM","61.095","0.017","n/a","3.63","9.672","2.266","n/a","0.75","23.86","Success","n/a","Friday","2017-12-29",3
"857","tmiller34","ADCF\FACAD3PDECX05P","Analysts","1/1/2018 4:43:16 PM","140.54","0.033","n/a","5.363","48.235","1.53","n/a","0.58","27.41","Success","n/a","Monday","2018-01-01",4
"858","jbergevin","ADCF\FACAD3PDECX08P","SPSS","12/29/2017 11:59:44 PM","129.32","0.047","n/a","8.696","32.047","1.266","n/a","0.873","18.393","Success","n/a","Friday","2017-12-29",11
"859","jcloutier0","ADCF\FACAD3PDECX05P","Analysts","12/30/2017 2:27:24 PM","98.115","0.076","n/a","11.073","23.25","11.843","n/a","1.25","29.93","Success","n/a","Saturday","2017-12-30",2
"860","acondon2","ADCF\FACAD3PDECX05P","Analysts","1/4/2018 5:01:14 PM","137.11","0.017","n/a","n/a","22.437","1.67","n/a","0.42","32.713","Success","n/a","Thursday","2018-01-04",5
"861","mseibert0","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 3:44:53 PM","63.989","0.016","n/a","5.136","13.375","1.416","n/a","0.806","24.163","Success","n/a","Wednesday","2018-01-03",3
"862","plockwood-bean0","ADCF\FACAD3PDECX07P","SAS","1/2/2018 3:06:05 PM","100.398","0.017","n/a","n/a","14.937","1.83","n/a","0.406","25.813","Success","n/a","Tuesday","2018-01-02",3
"863","ko'gallagher0","ADCF\FACAD3PDECX07P","SAS","1/4/2018 4:03:53 PM","70.397","0.017","n/a","3.486","9.625","1.296","n/a","0.473","25.96","Success","n/a","Thursday","2018-01-04",4
"864","kszeto0","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 8:39:45 PM","156.794","0.017","n/a","4.356","17.156","1.346","n/a","0.513","21.103","Success","n/a","Wednesday","2018-01-03",8
"865","kszeto0","ADCF\FACAD3PDECX05P","Analysts","1/4/2018 5:20:55 PM","133.077","0.017","n/a","5.16","24.781","1.52","n/a","0.673","31.143","Success","n/a","Thursday","2018-01-04",5
"866","rmomberger0","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 8:43:28 PM","78.043","0.017","n/a","3.016","7.016","4.246","n/a","0.23","27.45","Success","n/a","Wednesday","2018-01-03",8
"867","jfisher11","ADCF\FACAD3PDECX08P","SPSS","1/2/2018 3:51:14 PM","178.953","0","n/a","6.44","24","3.546","n/a","0.483","19.276","Success","n/a","Tuesday","2018-01-02",3
"868","mseibert0","ADCF\FACAD3PDECX05P","Analysts","1/4/2018 3:28:18 PM","124.164","0.017","n/a","9.63","22.36","2.01","n/a","0.74","20.86","Success","n/a","Thursday","2018-01-04",3
"869","kmartin22","ADCF\FACAD3PDECX07P","SAS","12/29/2017 3:32:11 PM","124.517","0.031","n/a","5.9","18.921","1.31","n/a","0.533","18.086","Success","n/a","Friday","2017-12-29",3
"870","alathrop0","ADCF\FACAD3PDECX08P","SPSS","1/2/2018 7:20:28 PM","163.989","0.033","n/a","6.793","23.828","1.236","n/a","0.433","17.87","Success","n/a","Tuesday","2018-01-02",7
"871","jfisher11","ADCF\FACAD3PDECX07P","SAS","1/3/2018 4:00:45 PM","69.839","0.015","n/a","1.836","10.656","1.303","n/a","0.626","24.803","Success","n/a","Wednesday","2018-01-03",4
"872","jwei22","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 12:55:43 PM","72.032","0.063","n/a","3.776","16.469","1.233","n/a","0.453","20.323","Success","n/a","Wednesday","2018-01-03",12
"873","khawley2","ADCF\FACAD3PDECX08P","SPSS","1/1/2018 6:09:07 PM","97.521","0.017","n/a","10.973","22.484","1.216","n/a","0.733","19.096","Success","n/a","Monday","2018-01-01",6
"874","ko'gallagher0","ADCF\FACAD3PDECX07P","SAS","1/2/2018 3:27:25 PM","85.3","0.017","n/a","4.003","14.704","1.93","n/a","0.436","25.033","Success","n/a","Tuesday","2018-01-02",3
"875","estewart7","ADCF\FACAD3PDECX07P","SAS","1/4/2018 3:04:36 PM","108.198","0.016","n/a","6.78","16.25","1.296","n/a","0.42","19.866","Success","n/a","Thursday","2018-01-04",3
"876","Gregory.Erickson.ctr","ADCF\FACAD3PDECX05P","Analysts","1/4/2018 5:33:23 PM","55.144","0","n/a","2.553","6.906","2.16","n/a","0.353","32.18","Success","n/a","Thursday","2018-01-04",5
"877","jmurguia1","ADCF\FACAD3PDECX05P","Analysts","1/4/2018 8:52:25 PM","226.973","0.016","n/a","8.47","39.672","6.77","n/a","1.063","29.1","Success","n/a","Thursday","2018-01-04",8
"878","tho3","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 6:02:43 PM","155.277","0.015","n/a","9.456","19.766","5.58","n/a","0.56","53.263","Success","n/a","Wednesday","2018-01-03",6
"879","kmartin22","ADCF\FACAD3PDECX07P","SAS","1/4/2018 3:31:44 PM","118.047","0.017","n/a","6.086","14.469","1.42","n/a","0.67","20.793","Success","n/a","Thursday","2018-01-04",3
"880","paliaga0","ADCF\FACAD3PDECX06P","UNIV_SAS","1/4/2018 12:54:50 PM","61.189","0.017","n/a","2.24","9.296","6.203","n/a","0.78","23.613","Success","n/a","Thursday","2018-01-04",12
"881","rmomberger0","ADCF\FACAD3PDECX07P","SAS","1/3/2018 3:57:42 PM","98.905","0.017","n/a","n/a","15.765","8.16","n/a","0.513","33.183","Success","n/a","Wednesday","2018-01-03",3
"882","fhuante2","ADCF\FACAD3PDECX07P","SAS","12/29/2017 5:56:39 PM","88.705","0.016","n/a","3.84","10.593","5.033","n/a","0.423","28.41","Success","n/a","Friday","2017-12-29",5
"883","jfisher11","ADCF\FACAD3PDECX07P","SAS","1/2/2018 3:51:44 PM","223.179","0.017","n/a","4.046","39.11","6.67","n/a","0.506","24.443","Success","n/a","Tuesday","2018-01-02",3
"884","aalbin0","ADCF\FACAD3PDECX08P","SPSS","1/3/2018 6:04:50 PM","87.244","0.016","n/a","5.396","12.625","1.393","n/a","0.546","18.596","Success","n/a","Wednesday","2018-01-03",6
"885","esolarz2","ADCF\FACAD3PDECX05P","Analysts","12/30/2017 2:59:46 PM","108.926","0.017","n/a","7.15","17.688","1.346","n/a","0.656","18.813","Success","n/a","Saturday","2017-12-30",2
"886","khawley2","ADCF\FACAD3PDECX08P","SPSS","12/28/2017 10:21:09 PM","76.251","0.03","n/a","9.713","13.422","1.186","n/a","0.313","24.53","Success","n/a","Thursday","2017-12-28",10
"887","esolarz2","ADCF\FACAD3PDECX05P","Analysts","1/4/2018 12:57:13 AM","109.016","0.017","n/a","7.466","20.906","1.483","n/a","1.15","24.173","Success","n/a","Thursday","2018-01-04",12
"888","ko'gallagher0","ADCF\FACAD3PDECX07P","SAS","1/3/2018 4:56:58 PM","79.382","0.015","n/a","3.58","19.5","1.266","n/a","0.503","27.883","Success","n/a","Wednesday","2018-01-03",4
"889","aallen13","ADCF\FACAD3PDECX07P","SAS","1/3/2018 5:43:12 PM","163.575","0.015","n/a","3.816","20.859","1.256","n/a","0.62","20.206","Success","n/a","Wednesday","2018-01-03",5
"890","khawley2","ADCF\FACAD3PDECX08P","SPSS","1/3/2018 11:07:14 PM","67.209","0","n/a","9.046","7.39","1.24","n/a","0.303","24.926","Success","n/a","Wednesday","2018-01-03",11
"891","plockwood-bean0","ADCF\FACAD3PDECX07P","SAS","1/4/2018 2:10:17 PM","67.645","0.017","n/a","n/a","11.796","1.313","n/a","0.843","20.766","Success","n/a","Thursday","2018-01-04",2
"892","atrexler0","ADCF\FACAD3PDECX07P","SAS","1/4/2018 12:43:07 PM","95.28","0.047","n/a","6.666","15.61","1.296","n/a","0.923","21.4","Success","n/a","Thursday","2018-01-04",12
"893","tng9","ADCF\FACAD3PDECX06P","UNIV_SAS","1/3/2018 1:49:10 PM","76.324","0.016","n/a","3.636","12.156","6.546","n/a","1.11","25.056","Success","n/a","Wednesday","2018-01-03",1
"894","cwelsh2","ADCF\FACAD3PDECX07P","SAS","1/4/2018 4:43:43 PM","162.049","0.017","n/a","5.25","14.563","1.32","n/a","0.663","25.216","Success","n/a","Thursday","2018-01-04",4
"895","jwei22","ADCF\FACAD3PDECX05P","Analysts","1/2/2018 3:12:14 PM","92.201","0.016","n/a","2.22","9.813","2.016","n/a","0.28","25.653","Success","n/a","Tuesday","2018-01-02",3
"896","Gregory.Erickson.ctr","ADCF\FACAD3PDECX06P","UNIV_SAS","12/29/2017 5:19:21 PM","65.524","0.016","n/a","2.583","10.547","6.25","n/a","0.516","24.57","Success","n/a","Friday","2017-12-29",5
"897","mlindberg0","ADCF\FACAD3PDECX06P","UNIV_SAS","1/2/2018 7:06:37 PM","99.386","0.017","n/a","2.34","10.235","7.25","n/a","0.75","56.853","Success","n/a","Tuesday","2018-01-02",7
"898","aalbin0","ADCF\FACAD3PDECX08P","SPSS","1/2/2018 5:07:07 PM","76.399","0.017","n/a","5.376","17.688","1.436","n/a","0.81","25.42","Success","n/a","Tuesday","2018-01-02",5
